date,monthly_sales,lag_1,lag_2,lag_7,lag_14,lag_30,roll_7,roll_30,volatility
2016-08-12,1014066716283.871,1014202383793.5483,1014338051303.2258,1015016388851.6129,1015953681135.4839,1018025319019.3549,1014473718812.9032,1016002325450.3225,293075317.14482254
2016-08-13,1013931048774.1936,1014066716283.871,1014202383793.5483,1014880721341.9354,1015824203767.742,1017895841651.6129,1014338051303.2257,1015870165687.742,293075317.1447472
2016-08-14,1013795381264.5161,1013931048774.1936,1014066716283.871,1014745053832.258,1015694726400.0,1017766364283.871,1014202383793.5485,1015737799587.0968,293075317.14468604
2016-08-15,1013659713754.8387,1013795381264.5161,1013931048774.1936,1014609386322.5807,1015559058890.3226,1017636886916.129,1014066716283.871,1015605227148.3871,293075317.14458007
2016-08-16,1013524046245.1613,1013659713754.8387,1013795381264.5161,1014473718812.9032,1015423391380.6451,1017507409548.3871,1013931048774.1935,1015472448371.6129,293075317.14451885
2016-08-17,1013388378735.4839,1013524046245.1613,1013659713754.8387,1014338051303.2258,1015287723870.9678,1017377932180.6451,1013795381264.516,1015339463256.7742,293075317.1444129
2016-08-18,1013252711225.8064,1013388378735.4839,1013524046245.1613,1014202383793.5483,1015152056361.2903,1017248454812.9032,1013659713754.8387,1015206271803.871,293075317.14435166
2016-08-19,1013117043716.129,1013252711225.8064,1013388378735.4839,1014066716283.871,1015016388851.6129,1017118977445.1613,1013524046245.1613,1015072874012.9031,293075317.14424574
2016-08-20,1012981376206.4517,1013117043716.129,1013252711225.8064,1013931048774.1936,1014880721341.9354,1016989500077.4193,1013388378735.484,1014939269883.871,293075317.14413977
2016-08-21,1012845708696.7742,1012981376206.4517,1013117043716.129,1013795381264.5161,1014745053832.258,1016860022709.6774,1013252711225.8064,1014805459416.7742,293075317.14407855
2016-08-22,1012710041187.0968,1012845708696.7742,1012981376206.4517,1013659713754.8387,1014609386322.5807,1016730545341.9354,1013117043716.129,1014671442611.6129,293075317.1439726
2016-08-23,1012574373677.4193,1012710041187.0968,1012845708696.7742,1013524046245.1613,1014473718812.9032,1016601067974.1936,1012981376206.4515,1014537219468.3871,293075317.14391136
2016-08-24,1012438706167.742,1012574373677.4193,1012710041187.0968,1013388378735.4839,1014338051303.2258,1016471590606.4517,1012845708696.7743,1014402789987.0968,293075317.14380544
2016-08-25,1012303038658.0646,1012438706167.742,1012574373677.4193,1013252711225.8064,1014202383793.5483,1016342113238.7097,1012710041187.0968,1014268154167.742,293075317.1437301
2016-08-26,1012167371148.3871,1012303038658.0646,1012438706167.742,1013117043716.129,1014066716283.871,1016212635870.9678,1012574373677.4193,1014133312010.3226,293075317.1436689
2016-08-27,1012031703638.7097,1012167371148.3871,1012303038658.0646,1012981376206.4517,1013931048774.1936,1016083158503.2258,1012438706167.742,1013998263514.8387,293075317.1435629
2016-08-28,1011896036129.0322,1012031703638.7097,1012167371148.3871,1012845708696.7742,1013795381264.5161,1015953681135.4839,1012303038658.0646,1013863008681.2904,293075317.1435017
2016-08-29,1011760368619.3549,1011896036129.0322,1012031703638.7097,1012710041187.0968,1013659713754.8387,1015824203767.742,1012167371148.387,1013727547509.6775,293075317.1433958
2016-08-30,1011624701109.6774,1011760368619.3549,1011896036129.0322,1012574373677.4193,1013524046245.1613,1015694726400.0,1012031703638.7097,1013591880000.0,293075317.14333457
2016-08-31,1011489033600.0,1011624701109.6774,1011760368619.3549,1012438706167.742,1013388378735.4839,1015559058890.3226,1011896036129.0322,1013456212490.3225,293075317.1432286
2016-09-01,1011351049920.0,1011489033600.0,1011624701109.6774,1012303038658.0646,1013252711225.8064,1015423391380.6451,1011760037737.8801,1013320467774.9677,293612222.0822021
2016-09-02,1011213066240.0,1011351049920.0,1011489033600.0,1012167371148.3871,1013117043716.129,1015287723870.9678,1011623708465.2535,1013184645853.9354,294507057.04320735
2016-09-03,1011075082560.0,1011213066240.0,1011351049920.0,1012031703638.7097,1012981376206.4517,1015152056361.2903,1011487048311.1521,1013048746727.2258,295579875.8958717
2016-09-04,1010937098880.0,1011075082560.0,1011213066240.0,1011896036129.0322,1012845708696.7742,1015016388851.6129,1011350057275.576,1012912770394.8386,296651398.40681165
2016-09-05,1010799115200.0,1010937098880.0,1011075082560.0,1011760368619.3549,1012710041187.0968,1014880721341.9354,1011212735358.5254,1012776716856.7742,297543532.5430635
2016-09-06,1010661131520.0,1010799115200.0,1010937098880.0,1011624701109.6774,1012574373677.4193,1014745053832.258,1011075082560.0,1012640586113.0323,298078816.9007394
2016-09-07,1010523147840.0,1010661131520.0,1010799115200.0,1011489033600.0,1012438706167.742,1014609386322.5807,1010937098880.0,1012504378163.6129,298078816.90067816
2016-09-08,1010385164160.0,1010523147840.0,1010661131520.0,1011351049920.0,1012303038658.0646,1014473718812.9032,1010799115200.0,1012368093008.5161,298078816.90061694
2016-09-09,1010247180480.0,1010385164160.0,1010523147840.0,1011213066240.0,1012167371148.3871,1014338051303.2258,1010661131520.0,1012231730647.742,298078816.9005558
2016-09-10,1010109196800.0,1010247180480.0,1010385164160.0,1011075082560.0,1012031703638.7097,1014202383793.5483,1010523147840.0,1012095291081.2904,298078816.9004946
2016-09-11,1009971213120.0,1010109196800.0,1010247180480.0,1010937098880.0,1011896036129.0322,1014066716283.871,1010385164160.0,1011958774309.1614,298078816.9004334
2016-09-12,1009833229440.0,1009971213120.0,1010109196800.0,1010799115200.0,1011760368619.3549,1013931048774.1936,1010247180480.0,1011822180331.3549,298078816.9003722
2016-09-13,1009695245760.0,1009833229440.0,1009971213120.0,1010661131520.0,1011624701109.6774,1013795381264.5161,1010109196800.0,1011685509147.871,298078816.900311
2016-09-14,1009557262080.0,1009695245760.0,1009833229440.0,1010523147840.0,1011489033600.0,1013659713754.8387,1009971213120.0,1011548760758.7096,298078816.90024984
2016-09-15,1009419278400.0,1009557262080.0,1009695245760.0,1010385164160.0,1011351049920.0,1013524046245.1613,1009833229440.0,1011411935163.871,298078816.9001886
2016-09-16,1009281294720.0,1009419278400.0,1009557262080.0,1010247180480.0,1011213066240.0,1013388378735.4839,1009695245760.0,1011275032363.3549,298078816.9001274
2016-09-17,1009143311040.0,1009281294720.0,1009419278400.0,1010109196800.0,1011075082560.0,1013252711225.8064,1009557262080.0,1011138052357.1614,298078816.90006626
2016-09-18,1009005327360.0,1009143311040.0,1009281294720.0,1009971213120.0,1010937098880.0,1013117043716.129,1009419278400.0,1011000995145.2904,298078816.90000504
2016-09-19,1008867343680.0,1009005327360.0,1009143311040.0,1009833229440.0,1010799115200.0,1012981376206.4517,1009281294720.0,1010863860727.742,298078816.8999438
2016-09-20,1008729360000.0,1008867343680.0,1009005327360.0,1009695245760.0,1010661131520.0,1012845708696.7742,1009143311040.0,1010726649104.5161,298078816.8998827
2016-09-21,1008591376320.0,1008729360000.0,1008867343680.0,1009557262080.0,1010523147840.0,1012710041187.0968,1009005327360.0,1010589360275.6129,298078816.89982146
2016-09-22,1008453392640.0,1008591376320.0,1008729360000.0,1009419278400.0,1010385164160.0,1012574373677.4193,1008867343680.0,1010451994241.0323,298078816.8997603
2016-09-23,1008315408960.0,1008453392640.0,1008591376320.0,1009281294720.0,1010247180480.0,1012438706167.742,1008729360000.0,1010314551000.7742,298078816.8996991
2016-09-24,1008177425280.0,1008315408960.0,1008453392640.0,1009143311040.0,1010109196800.0,1012303038658.0646,1008591376320.0,1010177030554.8386,298078816.8996379
2016-09-25,1008039441600.0,1008177425280.0,1008315408960.0,1009005327360.0,1009971213120.0,1012167371148.3871,1008453392640.0,1010039432903.2258,298078816.8995767
2016-09-26,1007901457920.0,1008039441600.0,1008177425280.0,1008867343680.0,1009833229440.0,1012031703638.7097,1008315408960.0,1009901758045.9354,298078816.8995155
2016-09-27,1007763474240.0,1007901457920.0,1008039441600.0,1008729360000.0,1009695245760.0,1011896036129.0322,1008177425280.0,1009764005982.9677,298078816.8994543
2016-09-28,1007625490560.0,1007763474240.0,1007901457920.0,1008591376320.0,1009557262080.0,1011760368619.3549,1008039441600.0,1009626176714.3225,298078816.89939314
2016-09-29,1007487506880.0,1007625490560.0,1007763474240.0,1008453392640.0,1009419278400.0,1011624701109.6774,1007901457920.0,1009488270240.0,298078816.8993319
2016-09-30,1007349523200.0,1007487506880.0,1007625490560.0,1008315408960.0,1009281294720.0,1011489033600.0,1007763474240.0,1009350286560.0,298078816.8992708
2016-10-01,1007216160619.3549,1007349523200.0,1007487506880.0,1008177425280.0,1009143311040.0,1011351049920.0,1007626150717.0507,1009212456916.6451,297012449.9759597
2016-10-02,1007082798038.7097,1007216160619.3549,1007349523200.0,1008039441600.0,1009005327360.0,1011213066240.0,1007489487351.1521,1009074781309.9355,295235223.37397814
2016-10-03,1006949435458.0646,1007082798038.7097,1007216160619.3549,1007901457920.0,1008867343680.0,1011075082560.0,1007353484142.3041,1008937259739.871,293098734.9670331
2016-10-04,1006816072877.4193,1006949435458.0646,1007082798038.7097,1007763474240.0,1008729360000.0,1010937098880.0,1007218141090.507,1008799892206.4515,290957043.325189
2016-10-05,1006682710296.7742,1006816072877.4193,1006949435458.0646,1007625490560.0,1008591376320.0,1010799115200.0,1007083458195.7604,1008662678709.6775,289168974.8176709
2016-10-06,1006549347716.129,1006682710296.7742,1006816072877.4193,1007487506880.0,1008453392640.0,1010661131520.0,1006949435458.0645,1008525619249.5485,288096101.345256
2016-10-07,1006415985135.4839,1006549347716.129,1006682710296.7742,1007349523200.0,1008315408960.0,1010523147840.0,1006816072877.4193,1008388713826.0646,288096101.34515005
2016-10-08,1006282622554.8387,1006415985135.4839,1006549347716.129,1007216160619.3549,1008177425280.0,1010385164160.0,1006682710296.7743,1008251962439.2258,288096101.3450441
2016-10-09,1006149259974.1936,1006282622554.8387,1006415985135.4839,1007082798038.7097,1008039441600.0,1010247180480.0,1006549347716.129,1008115365089.0323,288096101.3449381
2016-10-10,1006015897393.5483,1006149259974.1936,1006282622554.8387,1006949435458.0646,1007901457920.0,1010109196800.0,1006415985135.484,1007978921775.4839,288096101.34486276
2016-10-11,1005882534812.9032,1006015897393.5483,1006149259974.1936,1006816072877.4193,1007763474240.0,1009971213120.0,1006282622554.8387,1007842632498.5806,288096101.344818
2016-10-12,1005749172232.258,1005882534812.9032,1006015897393.5483,1006682710296.7742,1007625490560.0,1009833229440.0,1006149259974.1936,1007706497258.3225,288096101.3447733
2016-10-13,1005615809651.6129,1005749172232.258,1005882534812.9032,1006549347716.129,1007487506880.0,1009695245760.0,1006015897393.5485,1007570516054.7096,288096101.3447286
2016-10-14,1005482447070.9678,1005615809651.6129,1005749172232.258,1006415985135.4839,1007349523200.0,1009557262080.0,1005882534812.9032,1007434688887.742,288096101.3446838
2016-10-15,1005349084490.3226,1005482447070.9678,1005615809651.6129,1006282622554.8387,1007216160619.3549,1009419278400.0,1005749172232.258,1007299015757.4194,288096101.3446391
2016-10-16,1005215721909.6774,1005349084490.3226,1005482447070.9678,1006149259974.1936,1007082798038.7097,1009281294720.0,1005615809651.6129,1007163496663.742,288096101.3446085
2016-10-17,1005082359329.0322,1005215721909.6774,1005349084490.3226,1006015897393.5483,1006949435458.0646,1009143311040.0,1005482447070.9677,1007028131606.7096,288096101.3445638
2016-10-18,1004948996748.3871,1005082359329.0322,1005215721909.6774,1005882534812.9032,1006816072877.4193,1009005327360.0,1005349084490.3226,1006892920586.3225,288096101.344519
2016-10-19,1004815634167.742,1004948996748.3871,1005082359329.0322,1005749172232.258,1006682710296.7742,1008867343680.0,1005215721909.6775,1006757863602.5806,288096101.3444743
2016-10-20,1004682271587.0968,1004815634167.742,1004948996748.3871,1005615809651.6129,1006549347716.129,1008729360000.0,1005082359329.0323,1006622960655.4839,288096101.34442955
2016-10-21,1004548909006.4517,1004682271587.0968,1004815634167.742,1005482447070.9678,1006415985135.4839,1008591376320.0,1004948996748.3871,1006488211745.0323,288096101.34438485
2016-10-22,1004415546425.8064,1004548909006.4517,1004682271587.0968,1005349084490.3226,1006282622554.8387,1008453392640.0,1004815634167.742,1006353616871.2258,288096101.3443543
2016-10-23,1004282183845.1613,1004415546425.8064,1004548909006.4517,1005215721909.6774,1006149259974.1936,1008315408960.0,1004682271587.0968,1006219176034.0646,288096101.3443095
2016-10-24,1004148821264.5161,1004282183845.1613,1004415546425.8064,1005082359329.0322,1006015897393.5483,1008177425280.0,1004548909006.4518,1006084889233.5485,288096101.34426475
2016-10-25,1004015458683.871,1004148821264.5161,1004282183845.1613,1004948996748.3871,1005882534812.9032,1008039441600.0,1004415546425.8064,1005950756469.6775,288096101.34422004
2016-10-26,1003882096103.2258,1004015458683.871,1004148821264.5161,1004815634167.742,1005749172232.258,1007901457920.0,1004282183845.1613,1005816777742.4515,288096101.34417534
2016-10-27,1003748733522.5807,1003882096103.2258,1004015458683.871,1004682271587.0968,1005615809651.6129,1007763474240.0,1004148821264.516,1005682953051.871,288096101.3441306
2016-10-28,1003615370941.9354,1003748733522.5807,1003882096103.2258,1004548909006.4517,1005482447070.9678,1007625490560.0,1004015458683.871,1005549282397.9355,288096101.3441
2016-10-29,1003482008361.2903,1003615370941.9354,1003748733522.5807,1004415546425.8064,1005349084490.3226,1007487506880.0,1003882096103.2257,1005415765780.6451,288096101.34405524
2016-10-30,1003348645780.6451,1003482008361.2903,1003615370941.9354,1004282183845.1613,1005215721909.6774,1007349523200.0,1003748733522.5807,1005282403200.0,288096101.34401053
2016-10-31,1003215283200.0,1003348645780.6451,1003482008361.2903,1004148821264.5161,1005082359329.0322,1007216160619.3549,1003615370941.9355,1005149040619.3549,288096101.3439658
2016-11-01,1003080335040.0,1003215283200.0,1003348645780.6451,1004015458683.871,1004948996748.3871,1007082798038.7097,1003481781849.954,1005015625186.0645,288463480.73169625
2016-11-02,1002945386880.0,1003080335040.0,1003215283200.0,1003882096103.2258,1004815634167.742,1006949435458.0646,1003347966246.6359,1004882156900.129,289075777.5147833
2016-11-03,1002810438720.0,1002945386880.0,1003080335040.0,1003748733522.5807,1004682271587.0968,1006816072877.4193,1003213924131.9816,1004748635761.5485,289810065.3274231
2016-11-04,1002675490560.0,1002810438720.0,1002945386880.0,1003615370941.9354,1004548909006.4517,1006682710296.7742,1003079655505.9908,1004615061770.3225,290543733.52013135
2016-11-05,1002540542400.0,1002675490560.0,1002810438720.0,1003482008361.2903,1004415546425.8064,1006549347716.129,1002945160368.6637,1004481434926.4515,291154739.40203506
2016-11-06,1002405594240.0,1002540542400.0,1002675490560.0,1003348645780.6451,1004282183845.1613,1006415985135.4839,1002810438720.0,1004347755229.9354,291521344.22892445
2016-11-07,1002270646080.0,1002405594240.0,1002540542400.0,1003215283200.0,1004148821264.5161,1006282622554.8387,1002675490560.0,1004214022680.7742,291521344.22892445
2016-11-08,1002135697920.0,1002270646080.0,1002405594240.0,1003080335040.0,1004015458683.871,1006149259974.1936,1002540542400.0,1004080237278.9677,291521344.22892445
2016-11-09,1002000749760.0,1002135697920.0,1002270646080.0,1002945386880.0,1003882096103.2258,1006015897393.5483,1002405594240.0,1003946399024.5161,291521344.22892445
2016-11-10,1001865801600.0,1002000749760.0,1002135697920.0,1002810438720.0,1003748733522.5807,1005882534812.9032,1002270646080.0,1003812507917.4194,291521344.22892445
2016-11-11,1001730853440.0,1001865801600.0,1002000749760.0,1002675490560.0,1003615370941.9354,1005749172232.258,1002135697920.0,1003678563957.6775,291521344.22892445
2016-11-12,1001595905280.0,1001730853440.0,1001865801600.0,1002540542400.0,1003482008361.2903,1005615809651.6129,1002000749760.0,1003544567145.2904,291521344.22892445
2016-11-13,1001460957120.0,1001595905280.0,1001730853440.0,1002405594240.0,1003348645780.6451,1005482447070.9678,1001865801600.0,1003410517480.258,291521344.22892445
2016-11-14,1001326008960.0,1001460957120.0,1001595905280.0,1002270646080.0,1003215283200.0,1005349084490.3226,1001730853440.0,1003276414962.5806,291521344.22892445
2016-11-15,1001191060800.0,1001326008960.0,1001460957120.0,1002135697920.0,1003080335040.0,1005215721909.6774,1001595905280.0,1003142259592.258,291521344.22892445
2016-11-16,1001056112640.0,1001191060800.0,1001326008960.0,1002000749760.0,1002945386880.0,1005082359329.0322,1001460957120.0,1003008051369.2904,291521344.22892445
